source,target,weight,overlap_days,overlap_years,n_cabinets,cabinets,eras,tie_type
Q3486705,TN-mohamed-amor,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-mohamed-nabli,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-moncef-ben-said,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-moncef-hergli,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-mongi-bedoui,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-najoua-miladi,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-omar-ben-mahmoud,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-omar-el-abed,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-sadok-fayala,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-slaheddine-jemmali,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-slaheddine-makhlouf,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-tijani-haddad,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-100,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-101,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-102,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-103,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-104,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-105,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-106,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-107,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-108,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-109,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-110,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-111,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-112,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-113,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-114,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-115,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-116,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-117,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-118,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-119,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-120,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-121,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-122,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-123,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-124,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-125,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-126,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-127,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-128,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-129,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-130,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-131,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-132,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-133,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-134,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-135,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-136,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-137,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-138,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-31,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-33,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-76,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-80,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-81,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-82,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-83,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-84,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-85,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-86,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-87,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-88,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-89,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-90,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-91,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-92,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-93,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-94,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-95,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-96,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-97,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-98,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-unknown-99,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3486705,TN-youssef-mokaddem,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,Q3516539,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,Q38213221,5466,5466,14.97,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q3515404,Q38259407,4742,4742,12.98,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q3515404,Q431515,10651,10651,29.16,3,Gouvernement Ghannouchi I|Gouvernement Karoui|TN-10,ben_ali,co_membership
Q3515404,Q60572709,8092,8092,22.15,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,Q60573413,5303,5303,14.52,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q3515404,Q60573535,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,Q99528084,6505,6505,17.81,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q3515404,Q99541044,5410,5410,14.81,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q3515404,TN-abdellatif-saddam,8035,8035,22.0,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-abderrazak-daaloul,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-ahmed-dhouib,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-ahmed-mahjoub,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-ameur-horchani,8035,8035,22.0,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-bechir-louzir,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-bechir-mejdoub,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-brahim-baccari,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-chokri-ayachi,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-fakhreddine-el-messai,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-farhat-medini,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-fethi-houidi,8035,8035,22.0,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-habib-haddad,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-hammouda-hamdi,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-kamel-haj-sassi,8035,8035,22.0,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-khadija-ghariani,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-mohamed-amor,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-mohamed-nabli,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-moncef-ben-said,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-moncef-hergli,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-mongi-bedoui,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-najoua-miladi,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-omar-ben-mahmoud,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-omar-el-abed,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-sadok-fayala,8035,8035,22.0,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-slaheddine-jemmali,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-slaheddine-makhlouf,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-tijani-haddad,4383,4383,12.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-100,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-101,7503,7503,20.54,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-unknown-102,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-103,7503,7503,20.54,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-unknown-104,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-105,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-106,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-107,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-108,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-109,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-110,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-111,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-112,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-113,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-114,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-115,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-116,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-117,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-118,7503,7503,20.54,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-unknown-119,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-120,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-121,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-122,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-123,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-124,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-125,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-126,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-127,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-128,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-129,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-130,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-131,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-132,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-133,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-134,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-135,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-136,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-137,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-138,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-31,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-33,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-76,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-80,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-81,7503,7503,20.54,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-unknown-82,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-83,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-84,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-85,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-86,7503,7503,20.54,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-unknown-87,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-88,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-89,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-90,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-91,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-92,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-93,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-94,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-95,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
